8
-67	80	-66	-68	50	78	-57	-55	36	54	18	-97	-6	86	-66	11	83	87	18	-76	-55	-43	46	-82	98	-75	-48	-86	-28	6	98	32	61	83	79	-47	-65	98	-93	49	-69	-59	0	24	-21	-80	0	53	-36	92	99	-49	33	31	-31	22	-4	23	79	90	-82	-25	-34	-47	19	-85	-82	87	-85	46	99	22	3	-12	-96	-87	-24	12	95	-29	2	-36	1	52	-42	8	-19	-48	79	9	-67	-54	-13	-51	-82	-26	-47	21	38	-40	-71	25	82	65	-90	-88	-23	-50	65	48	-33	31	-88	-82	-77	10	22	-92	13	17	84	13	52	47	68	-16	21	87	4	40	-43	30	-90	73	-32	-10	-99	75	-91	-20	-69	-66	88	-3	26	73	-98	-90	30	-47	5	-30	37	60	-31	-93	21	94	-16	-1	-97	15	82	87	-20	27	-48	33	19	66	78	55	-70	-60	52	32	39	-97	-4	-87	-75	1	28	-60	80	-51	-90	61	8	-51	-86	-10	31	-52	95	-12	-9	-45	-1	86	37	92	95	-40	-79	64	-76	95	85	47	-42	-3	78	90	-59	-12	-17	-75	-62	16	60	-58	-59	47	5	-30	59	52	-86	68	-74	93	37	55	-37	44	-5	-85	-60	-65	83	-18	-33	31	16	-17	-32	33	-31	-24	-12	17	-22	38	39	-1	
51	-69	-93	55	-4	-3	-87	-9	28	91	-53	62	-63	-10	56	28	82	43	-2	-36	23	-94	79	-80	40	1	32	20	68	-53	94	35	-83	56	28	91	36	-13	-92	-76	69	29	96	0	84	92	91	-60	-57	-11	-61	-89	91	66	-49	-71	-23	24	-53	-36	-82	21	60	99	-49	55	64	61	0	42	73	-23	65	-67	24	-12	36	-31	-66	-65	92	-79	-70	-63	71	-75	-70	92	46	-9	-67	80	55	-51	-93	42	41	93	-65	-85	-13	84	-59	74	87	-79	5	61	-22	87	81	-52	54	86	53	-59	84	5	71	-52	62	-17	-94	-81	-91	-83	1	98	-84	26	8	-7	-32	39	43	13	-26	-25	-61	-40	78	80	-62	-86	-63	87	-1	67	-58	88	-49	58	-36	51	94	53	14	-4	64	26	7	2	59	94	27	-22	-37	55	-68	23	-97	40	-14	-43	39	57	82	60	-80	62	-41	-35	-68	4	48	52	-59	12	40	-3	-24	-31	71	3	49	10	1	21	39	6	-56	-88	-6	41	7	31	-57	93	-57	-36	13	-49	96	-84	0	79	-5	77	-20	-10	15	63	7	-58	-5	23	-93	-85	47	-30	64	57	-29	-84	4	-82	88	-97	6	-12	49	83	-12	37	42	-11	-76	-79	54	8	-10	83	-87	-47	87	-58	
99	83	-13	74	-39	-13	-58	26	-60	-24	28	21	-91	-13	32	18	-68	-98	-26	-89	62	86	-99	34	-50	-82	21	-97	76	-42	-38	43	14	41	-65	-59	85	1	9	96	-97	-41	-34	-82	-53	-22	36	51	-10	44	22	-7	-52	97	95	-24	76	-14	-3	24	-72	1	-15	12	-96	-52	-63	30	20	-28	-25	12	17	-15	75	-33	-89	-9	38	-81	29	-5	45	-59	67	-86	-43	-97	-77	36	-3	-53	-56	96	35	-81	-62	-60	26	30	-10	89	-14	-69	98	97	-27	-45	16	31	-22	-19	55	48	-2	-26	46	69	-53	57	-43	56	8	-7	-98	-79	-54	60	29	42	-91	-95	-87	-3	-54	95	18	-72	56	-54	69	-78	35	-37	-52	47	-4	-33	-10	-84	-48	-13	-83	-96	-17	46	35	-67	-68	-86	88	15	79	37	37	-5	1	56	9	-29	55	17	-4	-65	-93	44	-89	78	61	-62	-37	-88	91	-79	-2	30	-36	-52	-36	65	74	15	73	-84	9	-89	67	-40	-78	-62	-28	-42	-44	57	-16	-62	35	6	-71	-99	-41	-30	-70	-70	-90	81	77	35	-69	-54	66	-28	-46	15	-29	-1	7	31	54	-29	-86	67	85	36	47	-93	60	-20	8	76	5	-59	-61	93	44	-63	85	45	86	78	72	-3	96	-91	14	-45	
48	84	-99	76	-5	-77	-23	65	4	-46	-18	13	-77	-71	23	64	-26	33	30	73	-1	-30	73	37	-91	57	-38	24	-26	59	17	73	-76	-20	67	94	-44	45	71	-50	19	72	-82	-76	-96	10	11	8	41	-46	-74	-81	68	39	62	2	-1	42	-74	91	6	-84	36	9	74	-90	99	19	-50	-59	0	97	87	36	14	-32	33	42	-14	-51	11	88	64	82	70	-31	2	75	24	-55	90	11	8	-97	-9	66	93	36	-14	-24	-60	-6	89	56	44	52	2	62	68	-89	-59	-51	11	62	-5	14	-98	32	-54	-53	3	37	-72	-20	-11	70	66	27	12	-6	-80	-87	93	18	11	-49	80	-24	-87	-92	6	-21	40	1	-90	-23	-80	53	82	24	-46	-64	-61	-30	-84	50	-89	-15	25	83	-29	90	68	-39	70	0	-37	-46	-4	-50	50	-35	77	-22	72	69	15	66	58	-90	-69	-48	-6	-9	22	2	-64	65	41	95	96	70	-80	50	-94	19	-82	-73	-66	50	98	-14	95	-56	18	-53	20	29	11	92	72	-20	-35	-95	32	-43	2	45	88	-37	-56	24	65	82	-36	-86	89	15	-5	31	-59	-20	83	11	18	-81	91	55	14	-38	-15	63	-83	-34	92	30	-91	-65	15	49	-78	11	39	78	-56	-7	
-41	-29	52	-17	80	48	97	-97	-42	-1	-28	90	-79	-24	85	-60	54	-54	56	-3	18	59	-68	83	-54	-83	97	-53	94	16	-60	-61	21	73	-87	65	-31	25	-84	-62	-93	-72	71	70	6	0	67	33	-77	-18	-86	21	-60	21	7	-35	-29	42	-37	-70	51	63	-32	8	-59	77	62	67	-49	-72	23	8	-19	58	-67	-5	-99	-89	20	45	28	-25	-26	69	32	84	-53	-60	-47	-33	-99	-84	-10	34	-75	10	59	98	83	60	-61	-75	89	-90	-6	54	-66	7	-64	-12	-78	95	62	22	-61	-65	-31	-40	-27	60	-6	42	-4	54	-44	-61	-92	-11	2	4	19	-89	9	-74	-11	-74	-52	95	18	-30	19	88	99	70	-36	-16	95	-10	86	-44	-23	-20	87	89	68	20	-10	2	-60	-63	50	4	37	1	-52	73	68	7	-12	-61	15	71	-41	91	-50	50	-37	-98	-21	50	50	-5	-21	26	61	-66	20	58	67	-67	55	-23	75	71	73	74	48	46	-44	7	59	85	66	-96	44	4	36	-96	0	-13	40	-53	71	62	71	-24	46	-65	-57	98	-29	-57	33	-30	72	-12	82	4	-17	-20	-91	23	-6	2	-2	-68	7	-50	-30	-26	-23	18	8	59	45	17	-76	-26	-33	49	81	-71	47	32	1	-84	
-1	82	29	90	-24	-64	-52	34	71	-73	-57	-44	-66	85	87	96	-24	2	75	80	-5	0	-87	-43	-74	62	-12	-39	-34	-2	-94	-15	32	75	-14	6	-52	77	-97	97	40	-6	69	-87	69	30	91	85	14	30	-69	0	47	-13	-53	67	22	50	18	99	30	55	-26	96	-5	-74	-66	48	8	9	-23	7	1	41	-98	-11	-70	-53	10	-41	27	42	-94	-59	-3	15	-97	-24	83	70	6	-13	-51	76	-67	-29	-85	40	14	-33	71	-97	23	19	87	92	-74	25	76	-90	-71	42	-96	-88	-85	32	23	-77	-3	-5	-89	87	-8	-92	65	32	55	98	-9	13	-12	52	27	-34	30	24	93	35	75	90	-10	82	-97	68	-70	54	-32	70	-39	94	0	89	-82	47	3	-2	-11	35	-68	20	-90	-74	-32	85	53	93	-98	-98	62	41	-34	-35	32	59	27	92	-53	91	-62	60	8	-72	91	90	68	23	-27	-53	-81	-13	91	-77	-23	85	97	5	55	-63	48	4	36	-24	37	28	89	-27	2	28	25	-14	62	79	-49	16	-99	-18	-99	-4	-19	-55	29	92	-92	56	-89	-44	94	69	22	92	57	-9	5	93	-49	-89	-87	9	58	-1	40	0	24	-77	59	-20	84	-77	-95	-71	-22	-23	-46	93	-50	-5	
43	-76	78	18	-26	10	68	5	-9	59	-40	93	19	44	85	63	6	-1	92	-26	-58	-81	-23	-45	-66	15	91	-46	-52	83	-39	18	85	81	43	99	47	-31	-23	-6	-84	49	35	89	-85	-76	70	73	-70	36	-66	66	73	-88	-77	-86	68	41	82	94	55	-95	-70	-85	-27	6	-62	10	-74	83	-93	17	9	-69	42	63	86	-79	31	-1	39	55	-83	40	64	61	-97	23	-89	51	-55	-85	-77	2	81	-71	14	-25	45	7	-93	-71	-51	-49	-86	76	19	-87	-77	9	97	-31	12	62	78	70	90	66	87	85	20	19	-26	-39	48	-15	-34	-62	-59	-55	97	13	19	-32	-47	32	31	-10	61	-14	2	-60	-79	34	50	29	-67	-87	74	44	-37	92	-31	79	55	-55	74	46	41	44	22	38	20	-27	-97	-67	52	-7	-13	-29	-31	78	51	-11	10	-35	33	26	3	-51	-77	-38	-81	-66	36	-66	31	-25	-74	-78	44	68	-38	86	0	93	-59	-59	34	-86	-24	90	-1	41	4	-11	-36	81	74	-68	-56	4	98	-55	45	54	50	77	-13	79	-94	-70	70	5	-23	23	40	-95	-95	-22	-48	-61	-21	-1	-13	56	-71	37	33	-90	-73	36	45	-3	37	32	-1	87	36	13	21	-8	-99	38	-93	-41	
94	-31	-64	-32	59	-91	63	39	20	1	74	-38	-7	-11	-56	70	34	-95	35	0	-48	59	-75	63	-3	-40	-77	56	6	89	-23	70	13	56	-96	47	-52	8	57	-74	91	42	-45	-6	21	19	59	2	-58	-74	19	3	-80	51	39	53	-92	0	-98	-42	5	17	6	-42	-30	22	-89	72	94	10	-1	64	-12	-83	74	-82	42	-49	71	64	59	-54	-69	22	-54	96	48	-52	-29	-23	17	-88	9	-60	32	37	68	91	21	52	-98	-34	13	59	-75	-99	43	-4	28	-88	46	-3	-20	-55	12	-69	-59	60	43	-68	57	14	6	-57	-40	-46	75	-4	95	90	70	21	-67	-2	-5	32	41	16	70	-85	23	48	-32	-47	15	39	0	-14	47	-82	91	67	14	-84	-9	-94	-53	-83	-98	70	71	-98	-22	44	-33	74	41	62	-77	-91	68	-22	-31	12	-40	-94	-43	-36	-9	-39	6	-19	7	-7	80	-22	-88	-74	-2	53	-20	-7	44	86	75	48	43	-85	53	86	-96	-85	-56	8	-98	54	62	-39	8	64	-54	20	-83	-51	51	73	49	-83	-71	17	6	-40	88	-78	-56	35	6	-12	-13	-30	-53	63	67	-13	-91	7	-57	69	31	-45	-42	-55	35	42	31	65	29	-44	80	86	91	-72	97	45	-88	-73	
-22	31	95	58	-98	68	-9	27	69	-64	-11	-60	29	41	-47	52	42	-78	60	21	17	-90	-1	-19	35	-34	-23	-7	-3	-73	15	23	12	99	-94	36	-61	-41	-96	-88	-47	-30	20	74	-38	29	-77	-62	-58	-67	86	-16	81	-14	22	62	-29	-40	-34	-29	66	-29	63	38	57	-26	-60	96	-3	71	17	47	30	-1	-5	-40	89	68	-64	-78	-63	70	-50	-68	-80	-31	-77	45	-17	23	28	-47	36	23	25	-75	58	-15	15	14	-75	45	-28	-12	-88	73	-3	-87	-87	-93	-15	4	69	-34	-6	-31	50	39	19	-77	-91	29	-22	39	-78	25	56	19	4	-61	-57	-96	73	39	-39	-5	-18	-29	-2	-53	-4	-25	-11	37	-53	77	-47	-71	-61	-17	-30	-35	-8	-92	37	42	-75	-6	68	-5	-98	37	-8	-17	22	-74	9	-52	-26	80	41	-60	-47	6	14	-89	-97	-9	-38	-80	-13	64	-64	-45	64	9	52	73	88	-67	-94	-66	87	50	-53	38	-84	-94	75	94	16	97	-25	72	54	-15	0	92	-8	64	-24	32	-61	-61	-65	-27	-11	-7	47	49	-23	53	-49	62	-40	23	33	-26	82	30	95	85	-86	95	24	38	13	22	-89	-24	62	95	7	89	12	-40	-81	19	-18	-4	-11	93	85	92	-99	-5	
-20	9	25	68	-22	97	-34	74	-83	-51	72	-23	60	-37	-36	-26	98	83	38	12	-59	-68	30	3	-73	-60	51	-8	51	76	-91	43	-41	-64	-29	-45	42	38	56	-86	-48	28	-82	63	85	-20	45	69	93	-71	-65	-62	29	-81	94	-68	-18	-94	88	85	1	-53	-24	37	-11	-39	76	-84	54	96	-37	95	64	-59	-51	-77	-5	2	-8	46	52	95	-90	39	97	-98	51	93	-83	-19	0	42	-30	-86	-88	57	-21	-74	36	-9	0	72	0	18	22	73	37	28	12	-5	-99	45	70	85	-84	-93	5	39	35	-45	-98	33	86	-54	80	-2	-25	-5	-19	-55	-40	40	-17	54	41	-63	-70	-27	-9	-58	-93	74	8	-19	-21	84	-74	58	-8	-48	64	-94	11	46	-3	15	16	20	20	57	65	6	-69	-86	80	-32	-2	-34	-47	91	-84	4	-99	78	67	-64	-28	75	38	-79	0	15	37	21	-82	-92	-70	19	72	92	-36	-23	-78	-66	63	-86	57	-71	-55	35	56	-55	75	99	76	38	99	81	63	45	45	-95	-37	-52	-10	-81	-67	44	15	-90	38	9	-42	-66	42	37	-46	45	50	-27	-37	78	-49	-48	-69	8	19	-44	-64	-72	25	97	-93	59	-91	55	99	-86	-7	-12	24	-35	42	-10	-93	-16	
95	-93	-59	83	-91	-84	-23	-38	-4	-58	75	-24	-24	28	68	87	-62	-3	-85	-77	76	18	-83	81	10	-67	-32	-8	-78	25	-37	-14	-45	-26	56	58	-16	36	-36	-38	57	-36	-49	-50	-37	-79	40	26	-63	-19	7	9	57	26	-63	44	-22	15	81	-51	-93	-44	76	23	27	15	-24	-62	70	79	57	58	60	55	-91	-11	41	70	-30	-60	-89	97	52	-47	52	-60	-6	-93	-44	59	-7	-71	-30	-69	88	22	9	-42	-83	40	-21	49	23	46	95	-54	80	-54	19	74	57	-36	68	32	73	-91	-25	-25	35	67	81	37	-99	-23	67	-78	-46	91	97	-70	48	-68	-54	22	-17	-24	-63	-11	-54	85	84	-98	81	97	-16	1	-81	91	16	29	7	36	15	37	-34	-95	89	0	-34	-54	18	67	-77	39	-76	31	21	6	-18	-10	18	-74	50	-83	25	39	-44	-46	17	19	-5	28	21	-68	-31	96	88	-61	-46	27	-81	-18	-24	0	54	38	74	90	-6	39	-41	42	-59	71	-52	-28	-68	64	-14	-38	87	32	0	-9	-85	-47	36	59	-97	-52	-33	36	-30	98	16	69	70	-17	-28	28	78	91	-68	-62	84	68	-99	-23	8	-31	-10	-79	-54	-2	-26	47	-9	-72	-40	-48	-1	94	76	-35	-90	60	
