7
99	9	17	-15	75	-23	-46	-38	55	71	-96	-53	40	-79	14	53	-21	-38	-79	0	-43	90	62	91	6	-80	-71	2	53	55	-10	85	75	-73	-77	13	98	-14	-84	-81	-21	-96	-48	60	83	-21	-28	29	81	9	-29	84	-78	-91	-4	5	86	-22	-52	36	1	81	67	-32	-66	59	68	-74	42	-61	-89	-28	-19	10	-36	59	-59	-67	3	75	-45	-16	-82	-12	7	74	-43	73	4	-38	34	30	94	72	48	-71	85	12	-78	43	-54	82	72	64	43	21	4	-22	0	48	93	47	58	-98	-87	74	-12	-91	16	65	10	40	-38	17	61	-40	88	85	
-98	35	30	-79	-70	-78	-77	-49	83	7	-3	-12	-94	-71	-43	33	96	-31	-30	-20	32	38	95	-1	-28	-51	-85	0	20	-65	32	-57	-20	-55	50	-3	26	48	33	3	10	97	-23	78	21	59	46	-34	57	-21	-68	94	-69	-72	-44	-16	35	-1	63	5	78	42	-34	47	-69	-51	-96	-89	92	-20	-41	-90	54	38	-26	54	61	34	25	38	-2	-89	-40	-16	91	69	77	61	-7	1	0	90	-4	-60	-58	-29	-40	-58	48	13	-16	76	-97	-77	-42	-90	-37	-55	57	76	65	-27	27	38	12	-18	89	74	85	91	33	-73	-14	16	-47	-38	1	-22	
2	7	-16	-95	25	-45	-72	93	-22	-80	-98	59	41	-61	-14	-75	-49	31	64	75	-48	3	-61	30	-14	-71	-7	-61	79	94	59	-9	56	-25	72	-62	21	-45	-14	-17	-86	45	-70	97	-29	-94	-65	48	-49	94	-75	-45	25	83	-67	20	93	51	-71	17	44	-93	-19	-83	16	41	37	91	-78	54	-27	-2	43	35	-6	-20	16	12	-7	56	77	66	-88	-82	-84	15	-67	-35	27	77	27	36	-15	-31	48	-46	-88	97	22	47	19	-70	-85	-49	-81	-98	-80	4	38	69	26	-17	-32	-43	97	-13	-58	7	-94	7	86	-83	43	-65	26	-21	-54	-19	
-56	93	-57	21	-94	-10	-88	15	75	45	38	1	-98	-69	-64	-91	-3	-73	-42	28	-27	29	60	-94	-96	-7	-3	51	34	-5	-61	-70	32	29	41	-68	51	-36	-42	0	22	25	-19	30	-1	3	36	83	-68	48	-73	30	-65	-89	52	98	48	52	4	72	23	24	0	-80	-72	-81	48	-23	-81	-26	-53	61	52	-20	0	65	-19	35	98	-91	-96	-20	88	62	-7	-7	-65	13	86	-77	-77	-14	84	-19	-16	-57	87	9	21	-48	-12	93	-76	-98	44	53	69	-22	68	-88	8	1	-23	-74	-85	76	78	78	-80	-69	-3	49	41	27	65	98	13	-72	
-13	-84	-68	48	-34	-2	55	-42	46	83	-15	-1	30	57	2	83	75	65	31	42	-40	35	20	-57	73	-57	-7	72	61	84	10	82	-86	-32	61	87	23	52	-52	61	55	-13	29	4	-66	-58	60	-65	-41	-68	-77	-8	-79	96	22	9	-80	-44	-12	-53	40	-59	-4	3	26	0	-27	-8	-68	42	65	-20	-25	8	16	68	24	13	-55	-78	-88	41	90	26	-5	2	-71	-21	91	86	-42	-68	-85	-51	-98	-26	-12	6	-17	14	-56	50	94	75	52	-97	19	-16	-51	-97	50	-40	-91	69	34	-88	-3	-69	61	35	-10	-63	2	86	47	55	-59	-16	
46	63	21	-71	93	-74	-38	-71	-94	-30	14	50	4	15	5	-66	68	85	-85	-18	-49	85	-54	40	-43	97	91	-22	57	-11	20	66	59	-82	-60	74	45	1	16	0	-15	20	-49	-55	-32	-73	96	93	-95	51	80	68	85	29	14	-64	-31	89	-78	-39	-14	-63	-56	17	-36	58	-46	46	52	-36	-57	-48	88	-21	37	-29	-77	14	-52	88	-52	-10	-77	81	84	47	-73	33	37	80	20	27	5	35	25	-50	-74	76	-69	32	79	98	75	66	-38	-40	59	-60	60	-74	-22	-64	-37	-99	2	-63	11	-39	96	3	4	97	62	80	-8	61	30	79	
69	-25	-62	58	53	-16	2	-89	-15	26	0	-4	12	-91	42	-62	2	-36	-80	42	-43	87	-29	-8	-67	26	-92	-27	96	-50	-42	-54	-4	-12	-88	21	64	-81	89	-90	-75	27	51	75	74	-89	-42	-64	-86	86	83	58	20	-93	-80	22	-4	74	57	54	-27	51	40	-19	91	-53	-64	74	55	-99	3	-91	-23	-15	-67	-15	-66	-15	-81	36	-91	-51	6	45	-93	-49	69	4	-11	-77	42	-73	-59	70	-27	-18	0	-26	47	-72	19	36	66	86	65	56	8	-71	21	-13	51	-19	52	14	-69	-91	-12	-81	21	-56	-35	97	-97	-11	-61	-19	-59	-68	
35	-15	21	49	-35	-12	-2	98	36	80	-15	-51	-20	-92	60	-44	96	4	18	51	36	-65	87	75	10	8	51	-57	-34	-4	-63	94	11	-28	56	-87	98	82	16	12	-17	-56	-32	-44	-16	64	0	-42	-14	-94	6	-15	86	94	-59	-82	-27	96	56	-29	41	-55	8	-6	-24	-45	-33	-86	-9	-75	39	-96	99	-29	-86	32	-55	-21	41	38	79	47	-95	85	-18	73	-69	-75	-15	28	14	-32	-1	-86	-85	60	60	82	45	-60	-79	-21	8	20	53	-80	-62	90	-70	-9	4	-25	81	-72	-26	90	-22	-5	13	-57	26	-86	-2	-55	56	84	86	77	
20	-94	-86	-3	-52	39	-86	-36	-38	-53	-3	16	25	-72	-14	79	51	33	14	-46	97	84	-85	0	46	15	-65	61	37	55	-35	38	-12	-24	-61	-92	-59	46	0	20	-3	-48	24	11	-95	-16	53	69	-79	-91	68	-50	-16	-25	94	67	-37	18	29	-26	96	7	-50	66	74	21	44	-23	-20	-81	-97	64	-68	0	11	74	70	-60	-62	-1	-35	-79	-45	44	2	-32	-78	-39	78	44	66	-1	4	-60	88	3	-35	7	-89	98	-81	47	-78	-58	-78	-98	77	-85	12	-48	11	-76	38	31	-39	74	-64	84	-60	-51	1	-87	-52	60	21	-17	64	-83	
-81	-33	-48	93	-82	-60	24	33	-65	56	-44	86	-81	-50	49	-52	-51	-3	-98	-17	78	22	92	32	-27	31	61	-89	21	88	76	53	-79	31	-57	9	29	-90	91	-83	-15	-94	84	19	26	-80	-52	33	94	12	65	39	57	-69	-56	-70	-71	0	99	12	83	31	31	71	30	81	-57	-94	53	-14	-20	34	-49	-98	-58	78	7	-80	74	-20	87	-56	-73	-10	-66	-88	-12	77	9	14	-89	12	-1	-91	96	36	-64	79	43	16	-17	47	-27	-95	3	-59	53	-93	15	34	96	94	15	-50	-66	71	-23	-65	-94	42	21	-42	72	80	72	51	90	34	
-71	68	55	-73	-58	-32	-2	2	-27	49	31	-90	48	-25	39	-48	-95	-99	-55	32	-66	-70	-90	43	-20	68	26	-7	-52	17	95	53	81	-45	-81	-54	-42	68	0	-54	56	-75	86	-61	-71	82	43	-10	44	-64	-85	-26	-98	-65	6	22	-46	-49	-85	-23	40	75	44	11	-93	-67	50	58	39	-99	-47	13	-24	26	77	17	6	-53	-30	91	-44	54	-3	96	88	93	-73	80	-20	6	-59	67	-69	68	88	75	70	32	-41	20	79	20	71	-50	59	41	-85	-36	-32	5	-68	-6	-9	15	-70	36	1	2	10	17	-14	40	71	5	-37	76	-43	-95	
24	-7	-51	-96	-53	25	-55	84	5	-20	6	31	-40	1	-94	87	11	-65	43	-67	-12	11	39	-89	72	-24	39	26	15	-14	27	81	0	53	-60	-91	-69	-43	-50	-56	-94	57	87	64	-62	17	-83	-80	-96	-79	58	80	-25	87	8	-2	75	39	42	-22	85	45	-89	5	-12	-94	-7	50	50	60	-85	-65	73	79	60	-23	92	19	-47	19	12	-33	91	-5	25	-53	-32	26	-75	-25	-59	-86	69	-85	-81	79	21	65	0	7	-92	-39	-82	-33	-72	46	-59	-35	89	-49	-77	67	45	-64	7	23	35	75	81	75	19	-88	-5	-11	-45	-20	-44	-73	
73	-88	12	84	78	17	-20	-16	18	22	29	-22	-97	0	-82	84	-67	-92	-87	-79	-87	-29	-41	4	-51	-86	-12	10	-55	51	40	-97	59	88	17	-65	-68	16	-92	72	-99	27	19	-72	-52	-63	-59	52	-1	-18	64	-27	81	-41	68	21	23	-30	-90	-20	-78	-39	48	-61	36	-20	66	32	43	25	90	30	-48	-60	-14	33	-68	83	-67	67	75	55	39	-44	-64	-45	69	24	-39	59	-68	98	68	-6	77	-91	64	97	-38	37	-16	61	61	-6	73	-6	-62	-31	90	66	-62	-24	9	34	67	2	-58	20	-53	72	-44	-21	-86	-88	41	96	-17	-33	
45	73	-39	48	44	68	-47	24	22	1	-49	-37	97	-97	5	92	98	16	-93	38	37	35	51	-80	-9	-83	-72	5	-6	87	33	-66	-96	-25	-3	-79	-75	-77	-30	52	40	-53	-60	-37	-61	-33	-55	82	-38	93	76	82	43	81	-69	64	-25	77	-28	7	90	36	-93	49	-30	-25	19	9	70	-88	81	-1	75	96	45	-93	44	33	-51	-25	-29	-40	-9	63	-45	-71	9	-36	-4	87	-36	-85	13	74	5	-99	49	-35	-93	-41	54	68	86	-51	37	91	23	58	0	6	31	-92	48	-94	29	-32	0	-51	6	80	-94	69	1	6	-11	-58	-73	-26	
-29	16	-7	-95	-1	46	49	55	-99	-13	3	-5	36	8	-66	35	6	6	4	73	0	17	-99	-97	0	2	33	21	22	-83	-67	36	-22	-90	-96	-35	-36	49	-76	-37	60	-83	-46	-67	-85	-9	73	29	-91	25	-88	-87	65	63	-35	-22	39	94	10	57	-16	4	15	88	57	46	-25	-73	-23	-84	-36	58	-11	16	-66	-73	44	-75	62	-71	80	69	55	-48	-79	-41	90	47	-4	-79	-90	-8	33	98	50	-19	91	-87	84	29	-71	35	21	19	-47	51	54	23	-94	-34	-43	-26	-95	33	-53	46	-36	42	65	-87	-11	1	-50	-52	46	-41	93	-28	
33	71	27	16	-99	-73	-72	28	2	-49	6	-49	-92	46	9	29	-40	-82	-70	31	-60	-38	-68	16	0	-75	-22	62	18	-4	-88	-23	38	-96	-59	30	-36	52	-86	-28	37	92	84	-26	68	-82	21	84	14	68	-65	93	66	-58	-17	-39	94	-65	-90	-32	79	-66	72	59	36	12	77	54	54	48	3	77	22	79	-39	-23	-79	18	93	42	57	-34	-64	30	-53	42	-17	10	-15	-56	-54	24	-22	40	23	-48	-90	-19	22	-25	-79	-89	88	91	-41	61	80	-84	31	-21	8	-39	-55	56	-11	-57	-50	-42	98	97	-33	39	95	-67	-48	-36	9	-58	
37	-94	49	42	-50	-93	-70	39	-48	17	-2	-25	25	-59	41	-3	36	31	0	-40	10	-98	-23	35	-68	-70	41	-73	-61	-4	53	-32	56	31	-89	7	-5	31	-48	-56	71	-39	-26	82	-96	41	-46	-43	41	-11	99	-81	-81	89	-79	-49	-25	14	-4	-91	-34	-6	58	-87	-76	82	-73	-84	76	87	19	-9	29	0	71	-90	-23	-90	98	-86	-32	54	-84	60	63	20	-36	-31	53	4	-74	-35	43	84	-59	67	42	96	-11	40	-8	-62	90	-14	-77	73	-65	-1	89	-1	-59	-39	-94	81	48	-32	-81	-5	40	20	90	20	-5	-19	-11	95	-40	-77	
-74	92	-31	-31	-71	88	-8	-80	-57	-9	-74	-61	-48	-61	-42	27	48	92	95	-95	-64	-81	48	-74	14	-20	11	78	89	-3	-29	53	1	8	-72	-67	44	-60	-62	-50	17	-69	4	-43	87	-30	29	46	-32	-32	14	-45	52	51	92	43	-24	94	12	79	36	-19	96	-53	24	-36	88	49	-39	60	5	-92	-20	-63	-76	-35	-3	34	24	-79	76	90	97	-10	-43	19	25	79	-2	-29	-88	46	23	42	72	99	88	18	-33	-25	-50	25	-12	-25	-50	-96	-75	-81	75	-97	-48	49	89	-26	-47	99	0	-28	81	78	-12	74	69	-37	-83	44	82	72	
64	46	55	12	21	-72	-46	-38	-29	-45	-71	-94	68	-90	-36	26	-65	-64	69	-80	-18	-45	6	75	-47	-85	-7	25	23	30	-29	64	32	67	58	-91	-3	-44	71	-49	44	37	-71	-30	-29	-57	-20	-5	3	5	24	-89	85	42	5	27	-82	4	-30	51	47	70	35	-72	0	51	-26	-57	29	-73	-46	87	17	86	-78	59	99	-96	-56	76	50	-86	23	-92	94	-39	-66	21	-70	-82	98	25	22	35	42	-40	-42	20	21	69	-78	-59	87	31	-93	5	-7	-92	3	61	42	-37	-79	-53	-23	19	-35	-50	63	-31	-47	99	70	89	-70	-19	-55	0	
18	38	80	95	39	89	-26	-11	60	-33	-2	55	-24	89	-87	17	95	47	-16	94	87	10	-7	91	-33	1	98	-12	-87	-5	-44	80	29	19	21	-53	49	-25	37	-76	45	-10	-86	-22	-28	0	-2	-16	59	-29	0	40	-98	58	-87	-58	-63	-32	94	76	-83	47	9	-69	50	49	85	52	-59	-23	44	-35	53	10	-22	74	-66	95	-37	-44	19	91	38	-92	6	-48	48	62	-51	1	14	35	-49	56	-98	-79	-97	-75	65	38	-83	26	-22	85	-65	50	13	12	67	-54	73	36	3	-11	30	96	-35	97	-14	82	20	63	70	0	-96	-8	-87	-93	
-59	63	53	-3	-33	50	-34	-31	-69	-91	-21	-82	-98	-40	38	80	89	-38	54	34	-45	39	-69	-89	68	82	-77	59	58	-13	-84	45	-89	-67	-29	87	-90	58	0	-2	-29	-10	1	33	21	8	93	-31	-41	82	-4	98	-48	58	-4	69	97	-43	1	-9	28	31	-75	-7	-13	91	12	-16	98	-61	87	-40	14	34	-64	-41	65	-17	87	-13	-67	74	-46	-91	17	50	-88	-93	-78	-22	24	39	-40	-34	81	-80	-3	79	97	-97	-76	-23	42	-70	-49	67	-8	-66	-62	-28	51	48	-15	-56	-3	83	-54	-47	27	-69	-62	-1	-94	-22	72	-4	12	31	
85	-96	93	19	-37	96	35	93	53	71	-67	55	-45	15	-17	-88	-86	90	63	79	27	-18	40	64	58	92	29	-69	-11	-35	-35	82	-60	-52	85	-77	6	-79	58	43	30	-46	87	-38	-52	31	2	-60	-38	38	44	-40	14	1	-14	-42	-84	8	56	-25	-77	99	22	-93	-75	87	99	-74	46	-39	23	9	73	34	-68	93	-68	-76	-7	2	-54	54	-69	-19	-55	80	95	90	11	54	-37	29	44	-96	-27	87	92	-87	-70	82	-69	-8	56	37	-76	2	92	-70	-89	-40	69	50	21	27	47	-20	76	-85	-80	-3	14	-21	89	-95	10	98	-67	-44	
-89	31	33	57	-80	-45	-65	68	6	38	85	25	24	30	-24	79	-98	-54	-14	-45	54	7	91	3	21	-44	78	-57	45	46	61	-86	88	-96	5	48	36	-83	-35	-77	-79	66	43	-11	10	61	-35	35	41	-29	77	9	-37	-41	30	80	-45	-70	-69	29	-91	-54	-90	5	-73	-81	16	16	35	-25	80	79	-3	-66	84	55	37	-58	51	63	50	-79	88	71	-5	93	5	-63	75	36	28	38	-52	-97	12	-81	-58	-32	8	73	55	-50	92	72	-46	-78	-51	92	65	59	-54	-43	5	10	-34	26	-3	1	42	-14	-85	-15	12	91	0	10	95	-67	
-32	-13	66	7	-68	-16	-37	-50	26	-10	-76	72	-5	-32	88	-53	-33	43	-10	-68	-63	-92	-66	-23	12	-35	39	-65	41	49	-53	-6	20	-86	-51	-12	-91	67	-99	54	27	51	52	63	-66	27	66	58	-86	73	-50	4	42	3	13	-4	-50	-11	25	99	-39	-15	63	49	-69	87	60	65	-66	96	77	23	61	-33	-62	81	-11	-63	-73	-76	87	14	58	-2	99	-55	-4	7	-65	3	-76	81	-85	-14	-9	-53	5	95	-98	39	-49	25	-24	-70	76	-69	-61	-92	-99	-9	-48	8	81	68	5	-28	5	11	37	23	58	-17	47	-70	67	10	-41	-20	
-78	53	51	-42	86	38	39	40	-6	-69	-71	56	71	58	37	87	23	51	26	83	50	92	35	87	-95	-99	-48	-61	-75	-85	-3	-80	69	-5	28	-13	10	68	90	91	-15	-56	50	36	41	-42	-97	27	-5	15	-21	-63	85	-81	-90	-65	67	22	-95	-95	83	-85	-11	-99	-44	-1	-98	-2	48	-64	56	48	-55	-92	80	38	28	96	87	-59	-66	-2	-29	0	-39	19	-98	70	90	7	6	86	-73	-78	-82	-48	-2	12	6	-60	-81	93	0	-84	83	13	-89	-28	86	-26	97	68	77	-31	50	34	23	11	95	-66	39	-72	-83	-94	-7	-90	47	56	
96	-13	82	-77	-78	-85	88	56	-35	-7	29	-40	25	45	94	-50	44	-88	14	-88	-58	-18	77	-25	-3	-83	37	-73	-58	-35	23	98	-52	-97	-56	-11	12	12	4	-6	21	-44	68	20	-39	-83	-45	-33	20	-68	21	90	-61	78	-91	-29	-77	-70	43	25	-99	-49	42	98	70	91	-50	28	-88	-81	-43	-92	36	-70	6	67	-56	-53	-3	17	71	16	-95	37	-55	-67	-80	22	27	1	-88	-42	88	-99	-51	-17	-77	-96	82	60	3	87	-87	-4	3	99	77	-92	41	-10	7	67	17	-9	0	89	97	-90	39	-3	-4	-37	48	0	-72	-33	-93	17	
-15	63	0	22	81	-85	-60	-66	-47	50	-37	-88	16	-42	26	73	-41	61	40	-90	-96	-98	20	25	73	-66	-30	-24	-80	-8	29	99	-69	-64	96	-36	-87	53	-51	-27	5	39	52	-86	-82	42	28	86	6	-59	10	46	82	4	29	62	81	74	-16	-69	7	66	-56	-32	-7	16	91	14	14	-59	6	31	74	-72	18	45	8	12	-67	31	-40	-92	63	57	-82	-73	-89	28	-14	-10	98	-9	18	23	69	-12	55	-46	16	-47	72	90	-77	29	23	75	-46	-79	61	53	-10	45	23	35	-46	-93	7	32	54	80	-4	-2	96	-18	40	-41	-89	-19	
-29	55	-93	-46	-84	-89	-43	19	82	-1	58	88	94	-1	67	0	-79	-24	-56	-25	0	30	88	-46	74	1	70	-84	71	-52	10	-91	61	66	37	62	-10	-36	-98	-73	-33	57	67	-71	-31	33	-81	-87	-91	-63	49	69	22	-14	91	-44	-65	-31	-47	-75	-30	76	32	5	69	55	-46	-34	-33	-92	87	0	91	-89	-85	-21	24	-79	60	-83	-6	-5	14	77	88	23	6	84	6	40	41	11	58	-25	-28	-4	98	-90	49	11	-89	16	-9	45	25	-10	-98	-83	-65	30	68	-31	44	30	41	-34	79	-77	-55	7	-11	99	92	69	-43	-2	87	82	
6	81	10	-81	70	-30	-85	59	-60	-10	-93	61	84	5	48	-6	4	58	55	5	2	-3	-77	89	21	-41	-35	55	-17	94	0	-76	-40	71	-25	-25	-16	20	91	-31	-60	-82	-27	-19	-50	-14	-67	59	-28	59	-11	33	12	20	14	19	-28	75	-92	-3	60	49	-11	39	-42	45	-34	-80	36	-54	56	-29	-79	43	51	18	16	-91	-79	19	-80	-75	47	12	-60	85	44	57	23	-47	0	-90	36	48	-15	88	36	13	23	70	-96	-4	-75	-15	-15	77	79	35	0	82	56	-62	38	80	-4	-49	62	92	-19	-88	22	-1	84	-69	-25	99	27	77	
88	-79	-12	-45	85	64	-97	-91	21	74	34	89	-99	-92	53	44	79	37	-55	-17	24	97	37	-45	86	-67	-67	-79	48	45	92	94	-64	14	-66	-11	17	64	2	-17	81	-8	93	-14	62	-95	0	-26	-74	-87	24	-83	12	-49	-8	2	-55	37	-1	43	-15	-21	32	-84	-92	-99	-75	10	81	53	30	31	-69	-38	24	-37	-24	-12	-58	-63	-72	18	96	86	92	-18	46	12	-22	-89	-84	-42	-37	16	3	97	45	27	48	22	57	67	94	-71	-34	-67	39	-78	-64	23	-78	46	87	-17	91	-29	-32	3	-80	-95	-39	-84	-72	-54	60	-7	49	-14	
